Slice	X	Y	AREA
1541	68	20	165
1542	61	15	163
1543	61	15	155
1544	53	17	144
1545	45	19	152
1546	39	20	167
1547	36	19	176
1548	29	15	184
1549	31	16	175
1550	32	17	170
1551	34	17	161
1552	34	18	156
1553	32	19	167
1554	29	19	185
1555	20	17	180
1556	20	18	191
1557	22	18	173
1558	28	19	157
1559	28	20	144
1560	23	28	141
1561	21	46	158
1562	22	61	155
1563	23	81	168
1564	25	86	146
1565	28	88	117
1566	30	89	106
1566	40	88	31	f
1567	42	86	67
1567	32	89	54	f
1568	38	87	142
1569	38	87	139
1570	33	90	59
1570	40	87	45	f
1571	35	89	98
1572	35	87	92
1573	33	86	96
1574	32	86	106
1575	32	86	96
1576	35	88	129
1577	39	89	138
1578	44	90	118
1579	51	89	170
1580	58	86	171
1581	65	80	158
1582	68	72	153
1583	66	70	156
1584	66	70	156
1585	66	70	158
1586	66	70	147
1587	66	70	157
1588	67	71	149
1589	67	71	165
1590	67	71	156
1591	68	71	159
1592	69	69	143
1593	70	68	131
1594	69	68	128
1595	69	68	128
1596	69	68	127
1597	69	67	118
1598	69	67	111
1599	69	67	113
1600	69	67	113
1601	69	66	108
1602	70	67	122
1603	70	67	135
1604	69	68	126
1605	69	67	130
